del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00019 0.00104 132.00000 0.01530 0.15827 1.00000 0.00030 718.00000 785.00000 855.00000 976.10000 1164.50000 1931.12075 1361.30000 1632.40000 2245.00000 3351.00000 27574.00000 581259.00000 2918.80791 0.00000 0.00000 0.00000 0.00000 0.00000 0.00083 0.00000 0.00000 0.00000 0.00000 0.18366 33.69504 0.00642 1515.00000 33.54500 184.67565 251.28614 314.86463 387.91650 471.53254 521.52455 559.25938 667.01047 801.99152 944.12013 1397.39974 46155103.00999 285.40141 1.00007 0.99208 0.98416 0.98416 0.97632 0.97632 0.96855 0.96855 0.96085 24.65000
0.00101 0.00123 133.00000 0.01560 0.15189 1.00000 0.00080 714.20000 819.50000 907.50000 1002.00000 1168.00000 1937.53000 1382.00000 1663.00000 2266.10000 3351.00000 27574.00000 688164.00000 2886.37956 0.00000 0.00000 0.00000 0.00000 0.00000 0.00100 0.00000 0.00000 0.00000 0.00000 0.18366 40.40299 0.00698 1777.00000 40.17530 195.37028 267.64930 332.25319 397.82022 470.30952 514.54964 546.48487 665.90981 788.76325 928.39115 1398.33017 70052219.97411 274.00514 1.00003 0.99131 0.98268 0.98268 0.97414 0.97414 0.96570 0.96570 0.96570 24.30000
0.00010 0.00224 134.00000 0.01640 0.14552 1.00000 0.00010 714.20000 822.20000 914.30000 1034.00000 1227.00000 2096.90436 1469.30000 1831.40000 2570.20000 4151.70000 31790.00000 1249755.00000 2851.40659 0.00000 0.00000 0.00000 0.00000 0.00000 0.00183 0.00000 0.00000 0.00000 0.00000 0.21268 74.03328 0.00948 2889.00000 73.26036 212.64790 285.85456 347.47542 406.82481 471.53254 521.52455 557.74374 643.15680 751.98415 899.01899 1400.71349 180781800.04385 255.76863 1.00000 0.98765 0.97551 0.97551 0.96358 0.96358 0.95184 0.95184 0.94030 23.25000
0.00010 0.00233 135.00000 0.01650 0.13914 1.00000 0.00010 736.80000 830.30000 941.40000 1066.20000 1248.00000 2159.43879 1537.30000 1989.00000 2847.10000 4226.00000 31790.00000 1304478.00000 2851.40659 0.00000 0.00000 0.00000 0.00000 0.00000 0.00191 0.00000 0.00000 0.00000 0.00011 0.21268 77.44811 0.00963 2969.00000 76.45465 213.15156 285.85456 347.47542 406.82481 470.30952 509.79020 540.71421 625.45609 731.76165 874.46353 1400.71349 184545792.29297 250.15300 1.00000 0.96116 0.92498 0.92498 0.89125 0.89125 0.85982 0.85982 0.83050 21.35000
0.00017 0.00243 136.00000 0.01660 0.13276 1.00000 0.00000 736.80000 830.30000 941.40000 1066.20000 1248.00000 2174.92365 1537.30000 1989.00000 2847.10000 4463.80000 33330.00000 1358287.00000 2851.40659 0.00000 0.00000 0.00000 0.00000 0.00000 0.00199 0.00000 0.00000 0.00000 0.00017 0.22201 80.68394 0.00982 3094.00000 79.69936 216.99938 292.69207 355.28336 415.27820 476.63948 514.34712 543.96615 626.16454 731.06054 877.43097 1400.17389 200234946.86503 248.67447 1.00000 0.95817 0.91941 0.91941 0.88351 0.88351 0.85023 0.85023 0.81938 21.25000
0.00024 0.00260 137.00000 0.01660 0.12639 1.00000 0.00020 736.00000 830.30000 941.40000 1056.90000 1248.00000 2174.92365 1543.90000 1989.00000 2847.10000 4561.00000 33812.00000 1452849.00000 3002.71562 0.00000 0.00000 0.00000 0.00000 0.00000 0.00212 0.00000 0.00000 0.00000 0.00046 0.22201 86.03988 0.01016 3247.00000 84.83859 213.24230 285.62451 346.43810 405.10601 467.87415 506.90852 536.77041 619.57494 723.70428 869.06720 1399.92093 229170444.59425 248.36634 1.00000 0.96842 0.93865 0.93865 0.91060 0.91060 0.88414 0.88414 0.85919 21.75000
0.00033 0.00284 138.00000 0.01680 0.12001 1.00000 0.00010 736.00000 828.00000 941.70000 1056.90000 1272.00000 2259.92976 1573.20000 2112.30000 2908.60000 4561.00000 34715.00000 1587684.00000 3052.57632 0.00000 0.00000 0.00000 0.00000 0.00000 0.00233 0.00000 0.00000 0.00000 0.00091 0.22866 94.47030 0.01070 3403.00000 93.05416 217.87854 292.69207 355.28336 414.42992 472.34233 506.21608 534.43840 609.83800 708.15799 855.79050 1398.99621 243038053.44640 243.06028 0.99819 0.99086 0.98359 0.98359 0.97637 0.97637 0.96920 0.96920 0.96208 24.65000
0.00051 0.00317 139.00000 0.01690 0.11363 1.00000 0.00030 742.80000 836.20000 950.80000 1104.00000 1282.50000 2274.61891 1575.60000 2115.20000 3166.20000 4858.90000 39353.00000 1769525.00000 3145.64899 0.00000 0.00000 0.00000 0.00000 0.00000 0.00262 0.00000 0.00000 0.00000 0.00225 0.25848 106.27156 0.01137 3790.00000 104.43076 221.67768 295.34873 354.86633 410.34432 466.45611 499.55818 526.28028 603.50482 705.82684 850.78529 1398.27681 309959141.17879 238.42090 1.00000 0.96902 0.93977 0.93977 0.91215 0.91215 0.88606 0.88606 0.86141 21.75000
0.00038 0.00368 140.00000 0.01720 0.10726 1.00000 0.00010 742.80000 850.70000 960.60000 1130.50000 1365.50000 2476.33297 1699.20000 2210.90000 3191.00000 5007.30000 39353.00000 2054637.00000 3358.29532 0.00000 0.00000 0.00000 0.00000 0.00000 0.00305 0.00000 0.00000 0.00000 0.00415 0.25848 123.48828 0.01219 4170.00000 120.92256 221.67768 295.34873 354.99639 410.93274 467.22201 498.99821 527.43384 598.58373 691.44424 831.88669 1398.99621 337723619.66484 232.79295 0.99849 0.99087 0.98330 0.98330 0.98330 0.97580 0.97580 0.97580 0.96835 24.50000
0.00064 0.00406 141.00000 0.01730 0.10088 1.00000 0.00030 742.90000 850.70000 960.60000 1131.60000 1367.00000 2493.49150 1743.70000 2224.00000 3301.70000 5391.20000 80935.00000 2268321.00000 4069.06156 0.00000 0.00000 0.00000 0.00000 0.00000 0.00338 0.00000 0.00000 0.00000 0.00592 0.25848 136.77293 0.01289 4483.00000 133.71660 221.67768 295.34873 354.99639 410.93274 467.22201 498.60369 527.43384 597.74584 690.54704 829.32532 1387.11605 418230362.60113 231.34542 0.99846 0.99079 0.98318 0.98318 0.98318 0.97562 0.97562 0.97562 0.96813 24.45000
