del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00006 0.00062 206.25688 0.00830 0.09622 1.56250 0.00010 55.00000 64.00000 73.00000 90.50000 110.50000 833.25134 134.70000 186.50000 320.50000 813.00000 72421.00000 141095.00000 5774.76007 0.00000 0.00000 0.00000 0.00000 0.00000 0.00054 0.00000 0.00000 0.00000 0.00000 0.12984 8.69271 0.00495 483.00000 8.67245 122.21453 177.12434 233.33190 287.93720 351.97118 407.09072 421.87921 511.95241 634.08836 797.33522 1209.80024 11695716.37210 253.26936 1.00006 0.99523 0.99044 0.99044 0.98569 0.98569 0.98097 0.98097 0.97630 30.10000
0.00004 0.00069 207.81938 0.00840 0.08938 1.56250 0.00010 55.00000 64.00000 79.00000 90.50000 110.50000 833.25134 134.70000 186.50000 329.50000 813.00000 79576.00000 155818.00000 5903.90094 0.00000 0.00000 0.00000 0.00000 0.00000 0.00059 0.00000 0.00000 0.00000 0.00000 0.14184 9.60981 0.00525 510.00000 9.58489 120.47052 170.01734 222.48239 275.20793 333.05735 384.39550 404.35283 484.67238 597.48856 743.58009 1240.18487 11699971.71195 241.04071 1.00023 0.99552 0.99085 0.99085 0.98622 0.98622 0.98162 0.98162 0.97706 30.60000
0.00005 0.00072 209.38188 0.00850 0.08253 1.56250 0.00020 54.00000 62.00000 70.00000 89.70000 110.50000 882.54545 142.60000 220.50000 314.00000 797.50000 84628.00000 164128.00000 6163.45657 0.00000 0.00000 0.00000 0.00000 0.00000 0.00062 0.00000 0.00000 0.00000 0.00000 0.14497 10.14747 0.00546 528.00000 10.12187 120.47052 170.01734 222.48239 275.20793 333.05735 384.39550 404.35283 484.67238 597.48856 743.58009 1240.18487 13370044.39843 241.04071 1.00029 0.99557 0.99090 0.99090 0.98625 0.98625 0.98165 0.98165 0.97707 30.00000
0.00005 0.00077 210.94438 0.00870 0.07568 1.56250 0.00000 54.00000 63.10000 75.40000 89.70000 112.00000 882.54545 148.60000 225.40000 345.20000 797.50000 85283.00000 174744.00000 6163.45657 0.00000 0.00000 0.00000 0.00000 0.00000 0.00066 0.00000 0.00000 0.00000 0.00000 0.15009 10.79040 0.00563 557.00000 10.76115 127.38582 186.47984 241.82265 293.18507 349.82532 402.88383 414.44221 497.96037 619.48025 777.14537 1247.36563 15714886.83747 243.15701 1.00025 0.99578 0.99135 0.99135 0.98694 0.98694 0.98257 0.98257 0.97823 30.15000
0.00006 0.00082 212.50688 0.00870 0.06884 1.56250 0.00010 54.00000 62.00000 75.40000 89.70000 112.00000 882.54545 144.30000 221.20000 322.00000 736.20000 86805.00000 186269.00000 6163.45657 0.00000 0.00000 0.00000 0.00000 0.00000 0.00071 0.00000 0.00000 0.00000 0.00000 0.15288 11.48811 0.00587 571.00000 11.45505 129.24091 186.69981 242.79811 298.26167 358.43330 414.45290 424.63928 513.32648 637.70108 806.09362 1247.36563 18715035.35815 250.93279 1.00020 0.99572 0.99126 0.99126 0.98683 0.98683 0.98244 0.98244 0.97807 29.85000
0.00007 0.00088 214.06938 0.00880 0.06199 1.56250 0.00000 55.00000 62.30000 76.90000 94.70000 118.00000 916.22936 148.60000 243.80000 348.60000 825.80000 99953.00000 199738.00000 6866.26100 0.00000 0.00000 0.00000 0.00000 0.00000 0.00076 0.00000 0.00000 0.00000 0.00000 0.15288 12.30126 0.00619 591.00000 12.27105 138.69828 200.78181 260.73456 315.44597 374.74167 422.20436 437.54699 522.71118 637.70108 806.09362 1247.47323 20564267.81303 250.93279 1.00031 0.99602 0.99176 0.99176 0.98753 0.98753 0.98333 0.98333 0.97915 30.40000
0.00010 0.00095 215.63188 0.00880 0.05514 1.56250 0.00020 55.00000 62.30000 76.90000 94.70000 118.00000 959.21285 144.30000 221.20000 341.80000 797.20000 101512.00000 215083.00000 6906.00454 0.00000 0.00000 0.00000 0.00000 0.00000 0.00082 0.00000 0.00000 0.00000 0.00000 0.15316 13.27503 0.00644 615.00000 13.23595 144.80258 209.80909 267.01412 321.99803 385.48301 431.95803 451.84627 538.77187 658.59563 801.54543 1247.44937 21089952.08801 247.61456 1.00024 0.99612 0.99203 0.99203 0.98797 0.98797 0.98393 0.98393 0.97991 30.30000
0.00023 0.00105 217.19438 0.00900 0.04830 3.12500 0.00020 55.40000 64.00000 75.20000 88.00000 117.00000 960.19196 170.90000 251.00000 354.80000 825.80000 111876.00000 238844.00000 7226.33719 0.00000 0.00000 0.00000 0.00000 0.00000 0.00091 0.00000 0.00000 0.00000 0.00000 0.15811 14.75290 0.00689 660.00000 14.69492 141.86524 209.63372 267.01412 321.99803 386.04036 431.95803 451.94638 538.77187 658.59563 801.54543 1247.47323 26674271.96770 247.61456 1.00049 0.99637 0.99227 0.99227 0.98820 0.98820 0.98416 0.98416 0.98013 30.60000
0.00029 0.00129 220.31938 0.00920 0.03460 1.56250 0.00040 55.40000 64.00000 75.00000 88.00000 117.00000 1044.16129 165.70000 231.60000 425.90000 848.00000 131137.00000 291321.00000 8028.76757 0.00000 0.00000 0.00000 0.00000 0.00000 0.00111 0.00000 0.00000 0.00000 0.00000 0.15993 18.04865 0.00782 743.00000 17.94760 146.30838 209.80909 270.55885 327.44614 387.58515 433.78442 456.09054 548.59368 660.38384 801.54543 1262.15308 34153605.08775 247.61456 1.00075 0.99668 0.99264 0.99264 0.98861 0.98861 0.98461 0.98461 0.98063 30.35000
0.00017 0.00158 221.88188 0.00960 0.02776 1.56250 0.00000 55.00000 63.00000 75.20000 97.30000 123.00000 1202.04714 168.00000 245.80000 444.50000 870.20000 179830.00000 357008.00000 10622.24103 0.00000 0.00000 0.00000 0.00000 0.00000 0.00136 0.00000 0.00000 0.00000 0.00000 0.15993 22.16983 0.00886 852.00000 22.03198 147.27570 212.08107 271.36375 330.83623 393.60875 440.33941 461.88573 557.65840 667.37727 810.50173 1263.84052 38134856.05571 247.60392 1.00055 0.99630 0.99209 0.99209 0.98789 0.98789 0.98372 0.98372 0.97958 30.05000
0.00028 0.00174 223.44438 0.00960 0.02091 1.56250 0.00020 55.00000 63.00000 77.60000 98.00000 127.00000 1269.35370 168.00000 245.80000 444.50000 870.20000 190991.00000 394769.00000 10723.67985 0.00000 0.00000 0.00000 0.00000 0.00000 0.00151 0.00000 0.00000 0.00000 0.00000 0.15993 24.49551 0.00945 894.00000 24.33227 150.42719 218.50096 275.32193 330.82683 390.45309 433.78442 456.70345 548.59368 660.38384 793.02424 1263.84052 42608080.99293 244.61712 1.00046 0.99619 0.99194 0.99194 0.98772 0.98772 0.98353 0.98353 0.97936 30.00000
0.00049 0.00202 225.00688 0.00980 0.01406 1.56250 0.00010 55.00000 63.00000 77.60000 98.00000 127.00000 1320.72046 168.00000 252.60000 444.50000 978.80000 207461.00000 458290.00000 11943.13368 0.00000 0.00000 0.00000 0.00000 0.00000 0.00175 0.00000 0.00000 0.00000 0.00000 0.16835 28.49676 0.01038 984.00000 28.27617 150.91795 218.68655 275.32480 332.95451 392.32102 431.88155 458.42693 542.61066 646.71370 783.09236 1263.80183 51852562.44471 236.99730 1.00060 0.99629 0.99200 0.99200 0.98774 0.98774 0.98350 0.98350 0.97929 29.70000
0.00133 0.00251 226.56938 0.00990 0.00722 1.56250 0.00060 55.00000 64.00000 77.00000 93.00000 116.00000 1407.62129 154.90000 252.60000 371.70000 992.60000 263770.00000 568679.00000 13859.06962 0.00000 0.00000 0.00000 0.00000 0.00000 0.00218 0.00000 0.00000 0.00000 0.00000 0.17023 35.45534 0.01206 1076.00000 35.07533 152.77244 219.91908 278.38441 333.95298 392.32102 431.88155 458.42693 542.61066 646.71370 783.09236 1255.47549 70314638.18173 236.99730 1.00061 0.99619 0.99179 0.99179 0.98742 0.98742 0.98307 0.98307 0.97876 29.90000
