del_den glob_den sigd ep del_f del_sig del_ep v_p10 v_p20 v_p30 v_p40 v_p50 v_mean v_p60 v_p70 v_p80 v_p90 v_max v_sum v_std den_p10 den_p20 den_p30 den_p40 den_p50 den_mean den_p60 den_p70 den_p80 den_p90 den_max den_sum den_std den_numloc den_volloc dist_p10 dist_p20 dist_p30 dist_p40 dist_p50 dist_mean dist_p60 dist_p70 dist_p80 dist_p90 dist_max dist_sum dist_std c_10 c_20 c_30 c_40 c_50 c_60 c_70 c_80 c_90 c_len
0.00000 0.00015 232.81250 0.00980 0.10885 1.56250 0.00010 53.00000 58.90000 64.00000 71.00000 78.50000 173.59244 93.60000 110.90000 137.30000 205.50000 10591.00000 41315.00000 708.90053 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.09063 2.54472 0.00171 428.00000 2.54284 210.23961 292.10729 347.44465 398.09225 449.90657 473.74855 503.48874 566.74163 653.24047 770.26624 1232.24055 27332358.09940 216.06082 1.00012 0.99534 0.99060 0.99060 0.98590 0.98590 0.98124 0.98124 0.97662 31.45000
0.00000 0.00015 234.37500 0.00990 0.10287 1.56250 0.00010 53.00000 58.00000 64.00000 69.70000 78.50000 173.59244 93.60000 108.90000 134.00000 191.00000 11013.00000 42302.00000 726.90183 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.09063 2.60486 0.00175 428.00000 2.60355 210.24870 292.10729 347.55344 398.40753 452.52238 478.12375 507.59151 571.64927 662.51407 786.19502 1258.85900 27885133.23065 222.18277 1.00005 0.99566 0.99131 0.99131 0.98699 0.98699 0.98270 0.98270 0.97845 32.75000
0.00001 0.00015 235.93750 0.01000 0.09689 3.12500 0.00010 53.00000 57.00000 62.00000 68.30000 78.00000 174.80165 91.00000 108.90000 133.40000 205.50000 11604.00000 42968.00000 750.36988 0.00000 0.00000 0.00000 0.00000 0.00000 0.00013 0.00000 0.00000 0.00000 0.00000 0.09063 2.63353 0.00177 430.00000 2.63217 210.23961 292.10729 348.23536 399.93574 453.35522 480.77177 510.03840 577.78315 669.66303 792.88277 1258.85900 30447767.61214 224.61188 0.99998 0.99565 0.99135 0.99135 0.98710 0.98710 0.98288 0.98288 0.97869 35.55000
0.00001 0.00016 239.06250 0.01010 0.08493 1.56250 0.00020 53.00000 57.00000 62.00000 68.30000 78.00000 182.20000 90.30000 105.60000 130.90000 209.00000 12583.00000 46461.00000 816.12788 0.00000 0.00000 0.00000 0.00000 0.00000 0.00014 0.00000 0.00000 0.00000 0.00000 0.09063 2.84433 0.00188 453.00000 2.84246 209.14874 292.09470 348.23536 399.93574 453.35522 481.25157 510.03840 578.52062 670.83103 793.00327 1245.36233 30447767.61214 225.53016 1.00016 0.99559 0.99106 0.99106 0.98657 0.98657 0.98212 0.98212 0.97771 35.65000
0.00000 0.00017 240.62500 0.01030 0.07895 1.56250 0.00010 53.00000 57.00000 62.00000 69.00000 78.00000 198.20165 90.30000 104.00000 127.00000 224.00000 13140.00000 48163.00000 883.64518 0.00000 0.00000 0.00000 0.00000 0.00000 0.00015 0.00000 0.00000 0.00000 0.00000 0.09172 2.95255 0.00196 454.00000 2.95175 209.14874 290.58227 346.27137 399.03694 453.37803 481.25157 510.03840 579.03954 673.29777 797.68965 1245.36233 28998376.04521 226.33128 1.00029 0.99607 0.99188 0.99188 0.98772 0.98772 0.98359 0.98359 0.97950 34.30000
0.00001 0.00017 242.18750 0.01040 0.07297 1.56250 0.00000 53.00000 57.00000 62.00000 71.00000 78.00000 200.64898 90.30000 105.30000 130.90000 224.00000 13261.00000 49159.00000 899.13581 0.00000 0.00000 0.00000 0.00000 0.00000 0.00015 0.00000 0.00000 0.00000 0.00000 0.09206 3.00546 0.00199 454.00000 3.00296 208.53932 290.58227 346.27137 399.03694 455.02000 485.08491 513.69598 582.99939 677.40251 804.85706 1263.15947 28998376.04521 228.46809 1.00015 0.99581 0.99150 0.99150 0.98722 0.98722 0.98298 0.98298 0.97878 34.30000
0.00000 0.00018 243.75000 0.01040 0.06699 1.56250 0.00000 54.00000 57.00000 62.00000 70.30000 78.50000 204.64961 90.40000 105.30000 131.70000 220.40000 13794.00000 51981.00000 922.05052 0.00000 0.00000 0.00000 0.00000 0.00000 0.00016 0.00000 0.00000 0.00000 0.00000 0.09382 3.16386 0.00205 454.00000 3.16090 208.66509 291.54270 346.88252 400.27533 455.51089 485.08491 513.69598 583.44403 678.53190 807.11975 1263.15947 28998376.04521 229.79476 1.00009 0.99575 0.99145 0.99145 0.98718 0.98718 0.98295 0.98295 0.97875 33.30000
0.00001 0.00019 245.31250 0.01040 0.06100 1.56250 0.00010 54.00000 57.00000 63.00000 70.30000 79.00000 218.42562 91.40000 108.00000 137.20000 220.40000 13927.00000 52859.00000 1031.76905 0.00000 0.00000 0.00000 0.00000 0.00000 0.00016 0.00000 0.00000 0.00000 0.00000 0.09382 3.21154 0.00210 459.00000 3.20812 208.47856 291.54270 349.61035 402.65820 457.88865 485.10732 514.23923 583.44403 678.53190 807.11975 1279.91773 31173966.82968 230.06558 1.00021 0.99617 0.99216 0.99216 0.98818 0.98818 0.98423 0.98423 0.98031 33.80000
0.00001 0.00020 246.87500 0.01050 0.05502 1.56250 0.00010 54.00000 58.00000 64.00000 70.30000 79.00000 219.93385 91.40000 114.00000 137.20000 222.40000 14453.00000 56523.00000 1063.01528 0.00000 0.00000 0.00000 0.00000 0.00000 0.00017 0.00000 0.00000 0.00000 0.00000 0.09211 3.41790 0.00218 469.00000 3.41460 208.66509 291.54270 349.69229 404.57272 459.78089 490.01622 518.47907 592.38686 688.08643 817.86546 1281.06631 29849980.04302 232.94542 1.00019 0.99650 0.99283 0.99283 0.98919 0.98919 0.98558 0.98558 0.98198 34.15000
0.00001 0.00021 248.43750 0.01060 0.04904 1.56250 0.00010 54.00000 58.00000 64.00000 72.00000 81.00000 241.11741 95.40000 114.00000 146.40000 230.60000 14532.00000 59556.00000 1148.06648 0.00000 0.00000 0.00000 0.00000 0.00000 0.00018 0.00000 0.00000 0.00000 0.00000 0.09155 3.59143 0.00228 474.00000 3.58785 209.74637 291.18585 349.69229 404.57272 459.78089 490.01622 518.47907 592.38686 688.08643 817.86546 1281.40322 32100335.76423 232.94542 0.99994 0.99623 0.99253 0.99253 0.98887 0.98887 0.98522 0.98522 0.98159 33.65000
0.00001 0.00022 250.00000 0.01070 0.04306 1.56250 0.00020 54.00000 59.00000 64.00000 72.00000 81.00000 244.15564 95.40000 114.80000 146.40000 230.60000 14940.00000 62748.00000 1194.70887 0.00000 0.00000 0.00000 0.00000 0.00000 0.00019 0.00000 0.00000 0.00000 0.00000 0.09155 3.77458 0.00235 483.00000 3.77060 210.32443 290.04817 347.49565 400.89642 455.19519 487.90637 514.97916 589.60390 688.29883 818.22423 1281.40322 32100335.76423 232.54595 1.00020 0.99657 0.99297 0.99297 0.98939 0.98939 0.98583 0.98583 0.98230 35.25000
0.00001 0.00023 251.56250 0.01090 0.03708 1.56250 0.00000 53.80000 59.00000 64.00000 71.00000 80.00000 244.45055 94.00000 114.80000 144.00000 230.60000 15139.00000 66735.00000 1238.32551 0.00000 0.00000 0.00000 0.00000 0.00000 0.00020 0.00000 0.00000 0.00000 0.00000 0.09234 3.99459 0.00244 510.00000 3.98817 210.32443 290.04817 347.49565 400.89642 455.19519 487.90637 514.97916 589.60390 688.29883 818.22423 1281.40322 36215598.54720 232.54595 0.99978 0.99634 0.99293 0.99293 0.98953 0.98953 0.98615 0.98615 0.98279 34.15000
0.00001 0.00024 253.12500 0.01090 0.03110 1.56250 0.00010 53.00000 59.00000 64.00000 71.00000 80.00000 254.66667 94.00000 115.50000 144.00000 228.80000 15416.00000 69524.00000 1290.86985 0.00000 0.00000 0.00000 0.00000 0.00000 0.00021 0.00000 0.00000 0.00000 0.00000 0.09234 4.15379 0.00251 520.00000 4.14690 209.91675 289.00027 347.14643 400.22605 455.19519 487.71276 513.60943 589.60390 688.29883 818.22423 1287.21356 36483637.19733 232.47008 0.99987 0.99651 0.99317 0.99317 0.98985 0.98985 0.98655 0.98655 0.98326 33.90000
0.00002 0.00025 254.68750 0.01100 0.02512 1.56250 0.00020 53.00000 59.00000 65.00000 72.00000 81.00000 257.33929 95.50000 115.50000 149.00000 242.00000 15473.00000 72055.00000 1305.69973 0.00000 0.00000 0.00000 0.00000 0.00000 0.00022 0.00000 0.00000 0.00000 0.00000 0.09348 4.31606 0.00256 523.00000 4.30883 203.65920 284.25798 343.01960 399.05008 456.03643 487.69144 516.89717 594.00802 694.31132 823.94104 1287.42127 37756071.13481 233.75990 1.00003 0.99628 0.99256 0.99256 0.98886 0.98886 0.98518 0.98518 0.98153 33.40000
0.00002 0.00027 256.25000 0.01120 0.01914 1.00000 0.00010 53.00000 59.00000 66.00000 74.50000 84.00000 266.05172 97.00000 116.00000 153.50000 231.00000 15952.00000 77155.00000 1349.55491 0.00000 0.00000 0.00000 0.00000 0.00000 0.00023 0.00000 0.00000 0.00000 0.00000 0.09342 4.60759 0.00266 557.00000 4.60213 203.16417 283.41307 342.53708 397.08802 454.68065 485.40852 515.75905 593.36547 691.83417 819.54285 1299.29509 40873419.32953 234.84656 0.99997 0.99658 0.99320 0.99320 0.98984 0.98984 0.98651 0.98651 0.98318 33.30000
0.00007 0.00030 257.25000 0.01130 0.01531 1.00000 0.00040 54.00000 59.00000 66.60000 75.00000 85.00000 279.47333 98.00000 119.00000 157.50000 242.00000 17974.00000 83842.00000 1439.23239 0.00000 0.00000 0.00000 0.00000 0.00000 0.00025 0.00000 0.00000 0.00000 0.00000 0.09365 4.99994 0.00280 557.00000 4.99124 202.36380 281.17905 341.51227 397.08802 454.90460 487.69144 516.89717 594.00802 694.31132 823.94104 1299.29509 43541144.13219 236.02333 0.99967 0.99609 0.99253 0.99253 0.98898 0.98898 0.98546 0.98546 0.98195 32.35000
0.00021 0.00036 258.25000 0.01170 0.01148 1.00000 0.00050 54.00000 60.00000 66.60000 77.30000 89.00000 306.58457 104.00000 129.40000 174.40000 315.40000 19922.00000 103319.00000 1497.28882 0.00000 0.00000 0.00000 0.00000 0.00000 0.00031 0.00000 0.00000 0.00000 0.00000 0.09530 6.16653 0.00318 648.00000 6.15487 199.60156 277.87831 339.22087 396.09135 454.68065 485.40852 515.75905 593.36547 691.83417 819.54285 1297.04040 55398092.32914 237.14134 1.00017 0.99655 0.99295 0.99295 0.98936 0.98936 0.98581 0.98581 0.98227 33.20000
0.00030 0.00057 259.25000 0.01220 0.00766 1.00000 0.00060 55.00000 62.00000 69.30000 78.00000 90.00000 383.32394 109.00000 139.10000 207.30000 398.70000 27966.00000 163296.00000 1881.45417 0.00000 0.00000 0.00000 0.00000 0.00000 0.00049 0.00000 0.00000 0.00000 0.00000 0.10008 9.79984 0.00420 816.00000 9.76388 191.01100 266.94287 329.37962 386.55201 445.86159 476.46533 506.50943 581.80461 683.52494 814.26262 1295.90104 86264048.63071 237.14134 1.00001 0.99591 0.99184 0.99184 0.98779 0.98779 0.98377 0.98377 0.97977 31.00000
